customer_id,industry,company_size,lead_source,inquiry_type,contact_count,days_since_contact,stage,contracted
A02631,研究開発,大規模,Web問い合わせ,サンプル依頼,5,16,接触済,0
A02632,その他,中規模,Web問い合わせ,サンプル依頼,3,110,接触済,0
A02633,その他,中規模,展示会,見積依頼,1,41,接触済,0
A02634,化粧品,小規模,展示会,サンプル依頼,0,116,未接触,0
A02635,日用品,中規模,Web問い合わせ,見積依頼,3,93,接触済,0
A02636,化粧品,中規模,展示会,情報収集,1,21,接触済,0
A02637,食品,中規模,Web問い合わせ,見積依頼,3,33,接触済,0
A02638,食品,小規模,展示会,情報収集,0,102,未接触,0
A02639,食品,中規模,展示会,資料請求,2,114,接触済,0
A02640,その他,小規模,Web問い合わせ,資料請求,5,71,契約,1
A02641,日用品,中規模,Web問い合わせ,サンプル依頼,4,50,接触済,0
A02642,食品,小規模,Web問い合わせ,サンプル依頼,3,74,接触済,0
A02643,化粧品,中規模,Web問い合わせ,情報収集,4,111,接触済,0
A02644,化粧品,大規模,展示会,資料請求,3,75,接触済,0
A02645,その他,中規模,Web問い合わせ,サンプル依頼,1,12,接触済,0
A02646,化粧品,小規模,営業開拓,サンプル依頼,1,68,接触済,0
A02647,日用品,中規模,Web問い合わせ,資料請求,1,37,接触済,0
A02648,食品,大規模,Web問い合わせ,情報収集,6,104,接触済,0
A02649,日用品,小規模,紹介,見積依頼,4,36,契約,1
A02650,食品,中規模,展示会,情報収集,4,61,接触済,0
A02651,研究開発,小規模,展示会,情報収集,0,23,未接触,0
A02652,研究開発,小規模,紹介,情報収集,4,104,接触済,0
A02653,日用品,小規模,Web問い合わせ,資料請求,5,16,接触済,0
A02654,研究開発,大規模,Web問い合わせ,サンプル依頼,6,8,接触済,0
A02655,その他,小規模,Web問い合わせ,情報収集,3,48,接触済,0
A02656,化粧品,中規模,営業開拓,サンプル依頼,5,30,契約,1
A02657,その他,小規模,Web問い合わせ,情報収集,1,83,接触済,0
A02658,研究開発,中規模,営業開拓,サンプル依頼,5,83,接触済,0
A02659,その他,中規模,Web問い合わせ,情報収集,2,43,接触済,0
A02660,日用品,小規模,Web問い合わせ,サンプル依頼,2,4,接触済,0
A02661,その他,小規模,Web問い合わせ,見積依頼,1,44,接触済,0
A02662,化粧品,中規模,営業開拓,情報収集,5,104,契約,1
A02663,日用品,小規模,Web問い合わせ,資料請求,3,51,接触済,0
A02664,研究開発,小規模,展示会,見積依頼,1,98,接触済,0
A02665,その他,小規模,Web問い合わせ,資料請求,2,41,接触済,0
A02666,化粧品,中規模,展示会,資料請求,3,73,接触済,0
A02667,化粧品,小規模,Web問い合わせ,資料請求,1,119,接触済,0
A02668,食品,中規模,展示会,サンプル依頼,3,116,接触済,0
A02669,日用品,中規模,Web問い合わせ,資料請求,1,116,接触済,0
A02670,食品,中規模,紹介,情報収集,5,64,接触済,0
A02671,化粧品,小規模,紹介,情報収集,3,100,接触済,0
A02672,化粧品,中規模,営業開拓,資料請求,2,112,接触済,0
A02673,食品,中規模,紹介,資料請求,1,54,接触済,0
A02674,その他,中規模,展示会,サンプル依頼,2,47,接触済,0
A02675,食品,中規模,営業開拓,資料請求,2,28,接触済,0
A02676,研究開発,中規模,紹介,サンプル依頼,5,70,接触済,0
A02677,化粧品,小規模,Web問い合わせ,情報収集,1,61,接触済,0
A02678,化粧品,中規模,Web問い合わせ,情報収集,1,20,接触済,0
A02679,研究開発,中規模,営業開拓,サンプル依頼,2,78,接触済,0
A02680,日用品,大規模,Web問い合わせ,サンプル依頼,2,74,接触済,0
A02681,研究開発,大規模,紹介,資料請求,3,43,接触済,0
A02682,日用品,中規模,営業開拓,情報収集,4,119,契約,1
A02683,食品,小規模,Web問い合わせ,サンプル依頼,2,94,接触済,0
A02684,食品,小規模,紹介,見積依頼,2,39,接触済,0
A02685,日用品,小規模,紹介,情報収集,0,34,未接触,0
A02686,日用品,大規模,紹介,見積依頼,1,16,契約,1
A02687,食品,小規模,紹介,情報収集,3,120,契約,1
A02688,食品,小規模,Web問い合わせ,資料請求,0,66,未接触,0
A02689,食品,中規模,展示会,サンプル依頼,1,24,接触済,0
A02690,食品,中規模,Web問い合わせ,資料請求,4,4,接触済,0
A02691,日用品,小規模,紹介,資料請求,4,100,接触済,0
A02692,化粧品,小規模,紹介,情報収集,1,58,接触済,0
A02693,化粧品,小規模,Web問い合わせ,情報収集,2,46,接触済,0
A02694,研究開発,中規模,紹介,資料請求,0,39,未接触,0
A02695,日用品,大規模,営業開拓,資料請求,1,77,接触済,0
A02696,日用品,中規模,展示会,情報収集,1,102,接触済,0
A02697,その他,小規模,展示会,サンプル依頼,1,70,接触済,0
A02698,日用品,小規模,営業開拓,サンプル依頼,4,74,接触済,0
A02699,食品,小規模,紹介,資料請求,1,109,接触済,0
A02700,その他,中規模,展示会,サンプル依頼,2,87,接触済,0
A02701,その他,大規模,展示会,見積依頼,2,60,接触済,0
A02702,日用品,中規模,展示会,見積依頼,1,9,接触済,0
A02703,食品,小規模,営業開拓,資料請求,3,105,接触済,0
A02704,研究開発,小規模,営業開拓,情報収集,1,87,接触済,0
A02705,研究開発,中規模,展示会,サンプル依頼,1,9,接触済,0
A02706,日用品,小規模,展示会,サンプル依頼,2,26,接触済,0
A02707,食品,中規模,営業開拓,サンプル依頼,3,118,接触済,0
A02708,化粧品,小規模,営業開拓,情報収集,1,118,接触済,0
A02709,食品,中規模,紹介,見積依頼,5,4,商談,0
A02710,化粧品,小規模,展示会,見積依頼,2,83,接触済,0
A02711,日用品,小規模,営業開拓,見積依頼,2,19,接触済,0
A02712,化粧品,小規模,営業開拓,サンプル依頼,0,28,未接触,0
A02713,化粧品,中規模,営業開拓,見積依頼,1,65,接触済,0
A02714,研究開発,小規模,紹介,情報収集,3,16,接触済,0
A02715,化粧品,中規模,Web問い合わせ,サンプル依頼,3,11,接触済,0
A02716,化粧品,大規模,紹介,資料請求,5,41,契約,1
A02717,食品,大規模,展示会,サンプル依頼,2,94,接触済,0
A02718,食品,中規模,Web問い合わせ,資料請求,2,52,接触済,0
A02719,研究開発,小規模,営業開拓,資料請求,0,99,未接触,0
A02720,食品,小規模,営業開拓,資料請求,0,12,未接触,0
A02721,化粧品,小規模,Web問い合わせ,サンプル依頼,5,72,接触済,0
A02722,化粧品,小規模,展示会,情報収集,2,103,接触済,0
A02723,化粧品,中規模,Web問い合わせ,資料請求,1,78,契約,1
A02724,日用品,中規模,展示会,見積依頼,3,61,契約,1
A02725,その他,大規模,紹介,情報収集,7,112,接触済,0
A02726,化粧品,小規模,Web問い合わせ,サンプル依頼,1,11,接触済,0
A02727,食品,中規模,展示会,サンプル依頼,3,51,接触済,0
A02728,化粧品,小規模,展示会,見積依頼,2,13,接触済,0
A02729,日用品,大規模,展示会,資料請求,1,4,接触済,0
A02730,研究開発,小規模,営業開拓,資料請求,7,16,接触済,0
A02731,その他,小規模,Web問い合わせ,サンプル依頼,2,61,接触済,0
A02732,研究開発,中規模,Web問い合わせ,サンプル依頼,4,83,接触済,0
A02733,化粧品,中規模,営業開拓,サンプル依頼,0,44,未接触,0
A02734,その他,中規模,Web問い合わせ,資料請求,3,30,接触済,0
A02735,化粧品,大規模,展示会,資料請求,0,68,未接触,0
A02736,食品,小規模,紹介,サンプル依頼,1,119,接触済,0
A02737,食品,小規模,紹介,資料請求,2,8,接触済,0
A02738,その他,小規模,Web問い合わせ,情報収集,2,23,接触済,0
A02739,日用品,小規模,展示会,情報収集,2,119,接触済,0
A02740,化粧品,中規模,Web問い合わせ,資料請求,2,48,接触済,0
A02741,研究開発,小規模,営業開拓,資料請求,5,97,接触済,0
A02742,化粧品,中規模,Web問い合わせ,サンプル依頼,2,72,接触済,0
A02743,その他,小規模,展示会,情報収集,2,54,接触済,0
A02744,その他,小規模,展示会,サンプル依頼,1,13,接触済,0
A02745,研究開発,大規模,展示会,サンプル依頼,2,62,接触済,0
A02746,化粧品,大規模,展示会,情報収集,1,53,接触済,0
A02747,食品,中規模,紹介,サンプル依頼,3,68,契約,1
A02748,食品,大規模,営業開拓,資料請求,4,14,接触済,0
A02749,化粧品,小規模,Web問い合わせ,サンプル依頼,1,105,接触済,0
A02750,化粧品,中規模,紹介,サンプル依頼,3,68,接触済,0
A02751,研究開発,小規模,Web問い合わせ,資料請求,3,26,接触済,0
A02752,化粧品,小規模,展示会,情報収集,1,28,接触済,0
A02753,化粧品,中規模,営業開拓,情報収集,5,44,接触済,0
A02754,食品,中規模,Web問い合わせ,見積依頼,0,30,未接触,0
A02755,日用品,中規模,営業開拓,サンプル依頼,1,109,接触済,0
A02756,化粧品,中規模,Web問い合わせ,サンプル依頼,4,116,接触済,0
A02757,食品,大規模,Web問い合わせ,見積依頼,1,85,接触済,0
A02758,研究開発,小規模,営業開拓,情報収集,2,58,接触済,0
A02759,日用品,小規模,展示会,サンプル依頼,4,94,接触済,0
A02760,食品,中規模,展示会,資料請求,3,44,接触済,0
A02761,化粧品,小規模,営業開拓,資料請求,2,69,接触済,0
A02762,日用品,中規模,Web問い合わせ,サンプル依頼,4,98,契約,1
A02763,食品,中規模,Web問い合わせ,サンプル依頼,2,74,接触済,0
A02764,食品,小規模,Web問い合わせ,サンプル依頼,4,20,接触済,0
A02765,食品,小規模,紹介,資料請求,4,67,接触済,0
A02766,日用品,小規模,展示会,情報収集,0,34,未接触,0
A02767,化粧品,中規模,紹介,見積依頼,3,84,契約,1
A02768,研究開発,中規模,紹介,サンプル依頼,1,108,契約,1
A02769,食品,中規模,展示会,資料請求,4,99,接触済,0
A02770,日用品,小規模,展示会,資料請求,6,104,接触済,0
A02771,その他,小規模,Web問い合わせ,見積依頼,1,116,接触済,0
A02772,研究開発,中規模,営業開拓,情報収集,2,17,接触済,0
A02773,化粧品,小規模,営業開拓,資料請求,3,81,接触済,0
A02774,その他,小規模,展示会,資料請求,5,106,接触済,0
A02775,日用品,中規模,営業開拓,サンプル依頼,2,69,接触済,0
A02776,食品,中規模,展示会,見積依頼,3,34,接触済,0
A02777,化粧品,小規模,展示会,資料請求,4,98,接触済,0
A02778,研究開発,中規模,Web問い合わせ,見積依頼,4,59,接触済,0
A02779,化粧品,小規模,営業開拓,サンプル依頼,4,42,接触済,0
A02780,食品,小規模,営業開拓,見積依頼,1,69,接触済,0
A02781,日用品,中規模,営業開拓,サンプル依頼,6,114,接触済,0
A02782,食品,小規模,展示会,サンプル依頼,0,48,契約,1
A02783,食品,小規模,営業開拓,情報収集,2,86,接触済,0
A02784,化粧品,大規模,紹介,見積依頼,3,25,契約,1
A02785,化粧品,中規模,Web問い合わせ,サンプル依頼,1,84,接触済,0
A02786,化粧品,小規模,Web問い合わせ,サンプル依頼,5,16,契約,1
A02787,化粧品,小規模,Web問い合わせ,サンプル依頼,2,3,接触済,0
A02788,日用品,小規模,展示会,資料請求,5,85,接触済,0
A02789,研究開発,大規模,展示会,資料請求,0,55,未接触,0
A02790,研究開発,小規模,紹介,サンプル依頼,4,6,接触済,0
A02791,化粧品,小規模,紹介,見積依頼,2,70,接触済,0
A02792,研究開発,大規模,Web問い合わせ,見積依頼,2,58,接触済,0
A02793,その他,大規模,Web問い合わせ,情報収集,2,85,接触済,0
A02794,化粧品,小規模,展示会,情報収集,2,88,接触済,0
A02795,日用品,中規模,紹介,資料請求,3,106,接触済,0
A02796,日用品,小規模,Web問い合わせ,情報収集,2,68,接触済,0
A02797,食品,小規模,Web問い合わせ,サンプル依頼,1,7,接触済,0
A02798,食品,小規模,展示会,サンプル依頼,3,58,接触済,0
A02799,食品,中規模,展示会,サンプル依頼,1,64,接触済,0
A02800,食品,小規模,展示会,資料請求,3,0,接触済,0
A02801,化粧品,小規模,Web問い合わせ,資料請求,7,57,接触済,0
A02802,化粧品,小規模,Web問い合わせ,情報収集,1,0,接触済,0
A02803,その他,中規模,展示会,見積依頼,3,87,接触済,0
A02804,その他,小規模,紹介,資料請求,5,0,接触済,0
A02805,化粧品,中規模,営業開拓,資料請求,5,112,接触済,0
A02806,研究開発,小規模,Web問い合わせ,見積依頼,1,43,接触済,0
A02807,その他,小規模,展示会,サンプル依頼,1,109,接触済,0
A02808,食品,小規模,紹介,情報収集,2,64,接触済,0
A02809,研究開発,大規模,Web問い合わせ,見積依頼,2,104,接触済,0
A02810,研究開発,中規模,展示会,情報収集,1,67,接触済,0
A02811,食品,小規模,展示会,サンプル依頼,4,4,接触済,0
A02812,食品,小規模,展示会,資料請求,1,89,接触済,0
A02813,化粧品,中規模,紹介,サンプル依頼,2,113,接触済,0
A02814,食品,小規模,営業開拓,情報収集,2,4,接触済,0
A02815,化粧品,小規模,Web問い合わせ,資料請求,1,111,接触済,0
A02816,化粧品,小規模,営業開拓,資料請求,3,117,契約,1
A02817,食品,小規模,Web問い合わせ,サンプル依頼,2,3,接触済,0
A02818,食品,小規模,紹介,情報収集,4,61,契約,1
A02819,研究開発,小規模,Web問い合わせ,資料請求,1,63,接触済,0
A02820,化粧品,中規模,展示会,資料請求,2,100,接触済,0
A02821,化粧品,中規模,営業開拓,情報収集,3,96,接触済,0
A02822,その他,小規模,展示会,情報収集,3,111,接触済,0
A02823,食品,小規模,展示会,見積依頼,2,39,接触済,0
A02824,研究開発,中規模,紹介,情報収集,2,44,接触済,0
A02825,その他,小規模,営業開拓,見積依頼,2,28,接触済,0
A02826,化粧品,中規模,展示会,サンプル依頼,0,112,未接触,0
A02827,化粧品,小規模,Web問い合わせ,情報収集,4,107,接触済,0
A02828,食品,中規模,Web問い合わせ,情報収集,1,101,接触済,0
A02829,日用品,大規模,Web問い合わせ,資料請求,2,59,接触済,0
A02830,研究開発,小規模,Web問い合わせ,サンプル依頼,3,59,接触済,0
A02831,化粧品,中規模,展示会,資料請求,2,26,接触済,0
A02832,化粧品,大規模,Web問い合わせ,情報収集,3,16,接触済,0
A02833,食品,中規模,Web問い合わせ,見積依頼,2,41,接触済,0
A02834,食品,中規模,営業開拓,見積依頼,3,97,接触済,0
A02835,日用品,中規模,紹介,資料請求,1,29,接触済,0
A02836,日用品,中規模,営業開拓,情報収集,2,80,接触済,0
A02837,日用品,中規模,Web問い合わせ,資料請求,2,35,接触済,0
A02838,食品,小規模,営業開拓,サンプル依頼,3,111,接触済,0
A02839,食品,大規模,紹介,資料請求,5,119,接触済,0
A02840,化粧品,中規模,展示会,サンプル依頼,1,44,接触済,0
A02841,食品,小規模,紹介,サンプル依頼,4,18,契約,1
A02842,その他,小規模,営業開拓,資料請求,2,28,接触済,0
A02843,日用品,中規模,Web問い合わせ,資料請求,2,19,接触済,0
A02844,研究開発,小規模,Web問い合わせ,見積依頼,1,74,接触済,0
A02845,化粧品,大規模,Web問い合わせ,サンプル依頼,2,83,接触済,0
A02846,食品,大規模,Web問い合わせ,資料請求,3,13,接触済,0
A02847,食品,小規模,Web問い合わせ,サンプル依頼,2,26,接触済,0
A02848,食品,小規模,展示会,資料請求,1,67,接触済,0
A02849,食品,中規模,紹介,見積依頼,5,74,接触済,0
A02850,化粧品,大規模,営業開拓,資料請求,3,44,接触済,0
A02851,食品,小規模,展示会,サンプル依頼,2,73,契約,1
